name,bus,control,p_nom,type,weather_cell_id,subtype
Generator_mvgd_1249_lvgd_392536_solar_roof_mounted_1313796,BranchTee_mvgd_1249_lvgd_392536_4,PQ,0.01269,solar,1123093,solar_roof_mounted
Generator_mvgd_1249_lvgd_392601_solar_roof_mounted_1314785,BranchTee_mvgd_1249_lvgd_392601_6,PQ,0.0038399999999999997,solar,1123093,solar_roof_mounted
Generator_mvgd_1249_lvgd_392601_solar_roof_mounted_1315478,BranchTee_mvgd_1249_lvgd_392601_4,PQ,0.00888,solar,1123093,solar_roof_mounted
Generator_mvgd_1249_lvgd_218160_solar_roof_mounted_1312260,BranchTee_mvgd_1249_lvgd_218160_4,PQ,0.01024,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_218160_solar_roof_mounted_1312779,BranchTee_mvgd_1249_lvgd_218160_12,PQ,0.00912,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_218160_solar_roof_mounted_1312874,BranchTee_mvgd_1249_lvgd_218160_6,PQ,0.00816,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_218160_solar_roof_mounted_1315127,BranchTee_mvgd_1249_lvgd_218160_22,PQ,0.0099,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_218160_solar_roof_mounted_1315369,BranchTee_mvgd_1249_lvgd_218160_18,PQ,0.010175,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_218160_solar_roof_mounted_1315981,BranchTee_mvgd_1249_lvgd_218160_20,PQ,0.02829,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_218160_solar_roof_mounted_1316147,BranchTee_mvgd_1249_lvgd_218160_14,PQ,0.007019999999999999,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_218160_solar_roof_mounted_1588959,BranchTee_mvgd_1249_lvgd_218160_16,PQ,0.009689999999999999,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_494740_solar_roof_mounted_1310656,BranchTee_mvgd_1249_lvgd_494740_8,PQ,0.0041600000000000005,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_494740_solar_roof_mounted_1310780,BranchTee_mvgd_1249_lvgd_494740_18,PQ,0.006475,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_494740_solar_roof_mounted_1310853,BranchTee_mvgd_1249_lvgd_494740_16,PQ,0.0171,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_494740_solar_roof_mounted_1312998,BranchTee_mvgd_1249_lvgd_494740_12,PQ,0.01053,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_494740_solar_roof_mounted_1314098,BranchTee_mvgd_1249_lvgd_494740_14,PQ,0.016,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_494740_solar_roof_mounted_1315529,BranchTee_mvgd_1249_lvgd_494740_10,PQ,0.0076,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_494740_solar_roof_mounted_1315590,BranchTee_mvgd_1249_lvgd_494740_16,PQ,0.00575,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_385945_solar_roof_mounted_1312862,BranchTee_mvgd_1249_lvgd_385945_2,PQ,0.00893,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_385945_solar_roof_mounted_1313680,BranchTee_mvgd_1249_lvgd_385945_6,PQ,0.01716,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_385945_solar_roof_mounted_1315306,BranchTee_mvgd_1249_lvgd_385945_10,PQ,0.01036,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_385945_solar_roof_mounted_1315481,BranchTee_mvgd_1249_lvgd_385945_8,PQ,0.00468,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_385945_solar_roof_mounted_1315915,BranchTee_mvgd_1249_lvgd_385945_4,PQ,0.03,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_218195_solar_roof_mounted_1310760,BranchTee_mvgd_1249_lvgd_218195_12,PQ,0.008400000000000001,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_218195_solar_roof_mounted_1312836,BranchTee_mvgd_1249_lvgd_218195_10,PQ,0.00744,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_218196_solar_roof_mounted_1312503,BranchTee_mvgd_1249_lvgd_218196_18,PQ,0.00897,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_218196_solar_roof_mounted_1312767,BranchTee_mvgd_1249_lvgd_218196_8,PQ,0.04033,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_218196_solar_roof_mounted_1312911,BranchTee_mvgd_1249_lvgd_218196_20,PQ,0.00507,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_218196_solar_roof_mounted_1314841,BranchTee_mvgd_1249_lvgd_218196_14,PQ,0.024,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_218196_solar_roof_mounted_1315075,BranchTee_mvgd_1249_lvgd_218196_16,PQ,0.00645,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_218196_solar_roof_mounted_1315151,BranchTee_mvgd_1249_lvgd_218196_10,PQ,0.027,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_218196_solar_roof_mounted_1315234,BranchTee_mvgd_1249_lvgd_218196_12,PQ,0.0054,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_386439_solar_roof_mounted_1310882,BranchTee_mvgd_1249_lvgd_386439_8,PQ,0.024,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_386439_solar_roof_mounted_1315095,BranchTee_mvgd_1249_lvgd_386439_6,PQ,0.0126,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_218229_solar_roof_mounted_1313066,BranchTee_mvgd_1249_lvgd_218229_6,PQ,0.0061200000000000004,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_392997_solar_roof_mounted_1315359,BranchTee_mvgd_1249_lvgd_392997_4,PQ,0.00432,solar,1123093,solar_roof_mounted
Generator_mvgd_1249_lvgd_218283_solar_roof_mounted_1310701,BranchTee_mvgd_1249_lvgd_218283_6,PQ,0.019600000000000003,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_218283_solar_roof_mounted_1312278,BranchTee_mvgd_1249_lvgd_218283_4,PQ,0.01024,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_218283_solar_roof_mounted_1312991,BranchTee_mvgd_1249_lvgd_218283_14,PQ,0.00915,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_218283_solar_roof_mounted_1314004,BranchTee_mvgd_1249_lvgd_218283_16,PQ,0.018,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_218283_solar_roof_mounted_1314837,BranchTee_mvgd_1249_lvgd_218283_12,PQ,0.0128,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_494752_solar_roof_mounted_1313692,BranchTee_mvgd_1249_lvgd_494752_6,PQ,0.0085,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_494752_solar_roof_mounted_1315642,BranchTee_mvgd_1249_lvgd_494752_4,PQ,0.0074199999999999995,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_389205_solar_roof_mounted_1314049,BranchTee_mvgd_1249_lvgd_389205_6,PQ,0.016579999999999998,solar,1123093,solar_roof_mounted
Generator_mvgd_1249_lvgd_389205_solar_roof_mounted_1577700,BranchTee_mvgd_1249_lvgd_389205_4,PQ,0.00442,solar,1123093,solar_roof_mounted
Generator_mvgd_1249_lvgd_218306_solar_roof_mounted_1310851,Bus_mvgd_1249_lvgd_218306_gen_1310851,PQ,0.009,solar,1123093,solar_roof_mounted
Generator_mvgd_1249_lvgd_218306_solar_roof_mounted_1312668,Bus_mvgd_1249_lvgd_218306_gen_1312668,PQ,0.11087999999999999,solar,1123093,solar_roof_mounted
Generator_mvgd_1249_lvgd_218306_biogas_1312891,Bus_mvgd_1249_lvgd_218306_gen_1312891,PQ,0.25,biomass,,biogas
Generator_mvgd_1249_lvgd_391956_solar_roof_mounted_1313990,BranchTee_mvgd_1249_lvgd_391956_8,PQ,0.00816,solar,1123093,solar_roof_mounted
Generator_mvgd_1249_lvgd_388581_solar_roof_mounted_1313945,BranchTee_mvgd_1249_lvgd_388581_2,PQ,0.0048,solar,1123093,solar_roof_mounted
Generator_mvgd_1249_lvgd_391660_solar_roof_mounted_1311021,BranchTee_mvgd_1249_lvgd_391660_2,PQ,0.02958,solar,1123093,solar_roof_mounted
Generator_mvgd_1249_lvgd_391660_solar_roof_mounted_1313937,BranchTee_mvgd_1249_lvgd_391660_2,PQ,0.00888,solar,1123093,solar_roof_mounted
Generator_mvgd_1249_lvgd_391660_solar_roof_mounted_1315784,BranchTee_mvgd_1249_lvgd_391660_2,PQ,0.02256,solar,1123093,solar_roof_mounted
Generator_mvgd_1249_lvgd_392373_solar_roof_mounted_1310866,BranchTee_mvgd_1249_lvgd_392373_8,PQ,0.008695,solar,1123093,solar_roof_mounted
Generator_mvgd_1249_lvgd_218362_solar_roof_mounted_1312772,Bus_mvgd_1249_lvgd_218362_gen_1312772,PQ,0.188,solar,1123093,solar_roof_mounted
Generator_mvgd_1249_lvgd_218362_solar_roof_mounted_1315496,BranchTee_mvgd_1249_lvgd_218362_8,PQ,0.00666,solar,1123093,solar_roof_mounted
Generator_mvgd_1249_lvgd_218362_solar_roof_mounted_1316065,BranchTee_mvgd_1249_lvgd_218362_12,PQ,0.011,solar,1123093,solar_roof_mounted
Generator_mvgd_1249_lvgd_386066_solar_roof_mounted_1310904,BranchTee_mvgd_1249_lvgd_386066_2,PQ,0.01125,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_385375_solar_roof_mounted_1310791,BranchTee_mvgd_1249_lvgd_385375_2,PQ,0.0108,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_385375_solar_roof_mounted_1312715,BranchTee_mvgd_1249_lvgd_385375_6,PQ,0.00945,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_385375_solar_roof_mounted_1315619,BranchTee_mvgd_1249_lvgd_385375_8,PQ,0.0296,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_385375_solar_roof_mounted_1315968,Bus_mvgd_1249_lvgd_385375_gen_1315968,PQ,0.112535,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_385837_solar_roof_mounted_1315686,BranchTee_mvgd_1249_lvgd_385837_2,PQ,0.02964,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_387419_solar_roof_mounted_1314806,BranchTee_mvgd_1249_lvgd_387419_4,PQ,0.00624,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_218442_solar_roof_mounted_1314776,BranchTee_mvgd_1249_lvgd_218442_16,PQ,0.0066,solar,1123093,solar_roof_mounted
Generator_mvgd_1249_lvgd_218442_solar_roof_mounted_1315302,BranchTee_mvgd_1249_lvgd_218442_12,PQ,0.02952,solar,1123093,solar_roof_mounted
Generator_mvgd_1249_lvgd_218442_solar_roof_mounted_1315834,BranchTee_mvgd_1249_lvgd_218442_22,PQ,0.008575,solar,1123093,solar_roof_mounted
Generator_mvgd_1249_lvgd_218442_solar_roof_mounted_1315881,BranchTee_mvgd_1249_lvgd_218442_20,PQ,0.01053,solar,1123093,solar_roof_mounted
Generator_mvgd_1249_lvgd_389870_solar_roof_mounted_1310645,BranchTee_mvgd_1249_lvgd_389870_16,PQ,0.014805,solar,1123093,solar_roof_mounted
Generator_mvgd_1249_lvgd_389870_solar_roof_mounted_1310709,BranchTee_mvgd_1249_lvgd_389870_50,PQ,0.0054,solar,1123093,solar_roof_mounted
Generator_mvgd_1249_lvgd_389870_solar_roof_mounted_1312285,BranchTee_mvgd_1249_lvgd_389870_14,PQ,0.02976,solar,1123093,solar_roof_mounted
Generator_mvgd_1249_lvgd_389870_solar_roof_mounted_1313842,BranchTee_mvgd_1249_lvgd_389870_24,PQ,0.0162,solar,1123093,solar_roof_mounted
Generator_mvgd_1249_lvgd_389870_solar_roof_mounted_1314984,BranchTee_mvgd_1249_lvgd_389870_52,PQ,0.00468,solar,1123093,solar_roof_mounted
Generator_mvgd_1249_lvgd_389870_solar_roof_mounted_1315336,BranchTee_mvgd_1249_lvgd_389870_4,PQ,0.05712,solar,1123093,solar_roof_mounted
Generator_mvgd_1249_lvgd_389870_solar_roof_mounted_1315869,BranchTee_mvgd_1249_lvgd_389870_18,PQ,0.009,solar,1123093,solar_roof_mounted
Generator_mvgd_1249_lvgd_389870_solar_roof_mounted_1316157,BranchTee_mvgd_1249_lvgd_389870_32,PQ,0.00688,solar,1123093,solar_roof_mounted
Generator_mvgd_1249_lvgd_385623_solar_roof_mounted_1312439,BranchTee_mvgd_1249_lvgd_385623_8,PQ,0.00936,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_386426_solar_roof_mounted_1312648,BranchTee_mvgd_1249_lvgd_386426_6,PQ,0.00551,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_390376_solar_roof_mounted_1315243,BranchTee_mvgd_1249_lvgd_390376_2,PQ,0.029925,solar,1123093,solar_roof_mounted
Generator_mvgd_1249_lvgd_218500_solar_roof_mounted_1312543,BranchTee_mvgd_1249_lvgd_218500_8,PQ,0.023864999999999997,solar,1123093,solar_roof_mounted
Generator_mvgd_1249_lvgd_218500_solar_roof_mounted_1313597,BranchTee_mvgd_1249_lvgd_218500_12,PQ,0.0025,solar,1123093,solar_roof_mounted
Generator_mvgd_1249_lvgd_218500_solar_roof_mounted_1313804,BranchTee_mvgd_1249_lvgd_218500_16,PQ,0.026,solar,1123093,solar_roof_mounted
Generator_mvgd_1249_lvgd_218500_solar_roof_mounted_1314028,BranchTee_mvgd_1249_lvgd_218500_14,PQ,0.00368,solar,1123093,solar_roof_mounted
Generator_mvgd_1249_lvgd_218500_solar_roof_mounted_1314916,BranchTee_mvgd_1249_lvgd_218500_10,PQ,0.0132,solar,1123093,solar_roof_mounted
Generator_mvgd_1249_lvgd_218500_solar_roof_mounted_1315416,BranchTee_mvgd_1249_lvgd_218500_16,PQ,0.00864,solar,1123093,solar_roof_mounted
Generator_mvgd_1249_lvgd_218500_solar_roof_mounted_1315549,BranchTee_mvgd_1249_lvgd_218500_10,PQ,0.003,solar,1123093,solar_roof_mounted
Generator_mvgd_1249_lvgd_218500_solar_roof_mounted_1316047,BranchTee_mvgd_1249_lvgd_218500_14,PQ,0.011515000000000001,solar,1123093,solar_roof_mounted
Generator_mvgd_1249_lvgd_218501_solar_roof_mounted_1312232,BranchTee_mvgd_1249_lvgd_218501_10,PQ,0.0072,solar,1123093,solar_roof_mounted
Generator_mvgd_1249_lvgd_218501_solar_roof_mounted_1313593,BranchTee_mvgd_1249_lvgd_218501_14,PQ,0.0026,solar,1123093,solar_roof_mounted
Generator_mvgd_1249_lvgd_218501_solar_roof_mounted_1315840,BranchTee_mvgd_1249_lvgd_218501_16,PQ,0.01036,solar,1123093,solar_roof_mounted
Generator_mvgd_1249_lvgd_390475_solar_roof_mounted_1315670,BranchTee_mvgd_1249_lvgd_390475_8,PQ,0.005144999999999999,solar,1123093,solar_roof_mounted
Generator_mvgd_1249_lvgd_389526_solar_roof_mounted_1312300,BranchTee_mvgd_1249_lvgd_389526_4,PQ,0.0047,solar,1123093,solar_roof_mounted
Generator_mvgd_1249_lvgd_389526_solar_roof_mounted_1312744,BranchTee_mvgd_1249_lvgd_389526_2,PQ,0.010320000000000001,solar,1123093,solar_roof_mounted
Generator_mvgd_1249_lvgd_389526_solar_roof_mounted_1315487,BranchTee_mvgd_1249_lvgd_389526_2,PQ,0.0299,solar,1123093,solar_roof_mounted
Generator_mvgd_1249_lvgd_218508_solar_roof_mounted_1311022,BranchTee_mvgd_1249_lvgd_218508_10,PQ,0.0099,solar,1123093,solar_roof_mounted
Generator_mvgd_1249_lvgd_386679_solar_roof_mounted_1314920,BranchTee_mvgd_1249_lvgd_386679_4,PQ,0.02972,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_387200_solar_roof_mounted_1310640,BranchTee_mvgd_1249_lvgd_387200_4,PQ,0.00495,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_218512_solar_roof_mounted_1310995,BranchTee_mvgd_1249_lvgd_218512_8,PQ,0.00858,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_218512_solar_roof_mounted_1312709,BranchTee_mvgd_1249_lvgd_218512_6,PQ,0.008324999999999999,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_218512_solar_roof_mounted_1313767,BranchTee_mvgd_1249_lvgd_218512_2,PQ,0.03024,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_218512_solar_roof_mounted_1313794,BranchTee_mvgd_1249_lvgd_218512_8,PQ,0.00777,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_218512_solar_roof_mounted_1313931,BranchTee_mvgd_1249_lvgd_218512_6,PQ,0.009869999999999999,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_218512_solar_roof_mounted_1316033,BranchTee_mvgd_1249_lvgd_218512_8,PQ,0.008225,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_218513_solar_roof_mounted_1310754,BranchTee_mvgd_1249_lvgd_218513_10,PQ,0.02976,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_218513_solar_roof_mounted_1312452,BranchTee_mvgd_1249_lvgd_218513_8,PQ,0.020399999999999998,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_218513_solar_roof_mounted_1312818,BranchTee_mvgd_1249_lvgd_218513_6,PQ,0.02232,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_383108_solar_roof_mounted_1310720,BranchTee_mvgd_1249_lvgd_383108_2,PQ,0.0222,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_383108_solar_roof_mounted_1312990,BranchTee_mvgd_1249_lvgd_383108_2,PQ,0.00432,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_386067_solar_roof_mounted_1315979,BranchTee_mvgd_1249_lvgd_386067_2,PQ,0.0057599999999999995,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_218556_solar_roof_mounted_1310768,BranchTee_mvgd_1249_lvgd_218556_14,PQ,0.02376,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_218556_solar_roof_mounted_1312259,BranchTee_mvgd_1249_lvgd_218556_2,PQ,0.0128,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_218556_solar_roof_mounted_1315052,BranchTee_mvgd_1249_lvgd_218556_10,PQ,0.00315,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_218556_solar_roof_mounted_1315677,BranchTee_mvgd_1249_lvgd_218556_12,PQ,0.0064,solar,1122093,solar_roof_mounted
Generator_mvgd_1249_lvgd_218557_solar_roof_mounted_1314110,BranchTee_mvgd_1249_lvgd_218557_8,PQ,0.02809,solar,1123093,solar_roof_mounted
Generator_mvgd_1249_lvgd_388723_solar_roof_mounted_1310948,BranchTee_mvgd_1249_lvgd_388723_2,PQ,0.007030000000000001,solar,1123093,solar_roof_mounted
Generator_mvgd_1249_lvgd_388723_solar_roof_mounted_1313913,Bus_mvgd_1249_lvgd_388723_gen_1313913,PQ,0.040659999999999995,solar,1123093,solar_roof_mounted
Generator_mvgd_1249_lvgd_388723_solar_roof_mounted_1314950,BranchTee_mvgd_1249_lvgd_388723_6,PQ,0.01188,solar,1123093,solar_roof_mounted
Generator_mvgd_1249_lvgd_388723_solar_roof_mounted_1315626,BranchTee_mvgd_1249_lvgd_388723_10,PQ,0.014199999999999999,solar,1123093,solar_roof_mounted
Generator_mvgd_1249_lvgd_388723_solar_roof_mounted_1315871,BranchTee_mvgd_1249_lvgd_388723_8,PQ,0.01014,solar,1123093,solar_roof_mounted
Generator_mvgd_1249_lvgd_388723_solar_roof_mounted_1316168,BranchTee_mvgd_1249_lvgd_388723_4,PQ,0.02625,solar,1123093,solar_roof_mounted
Generator_mvgd_1249_lvgd_218579_solar_roof_mounted_1312327,BranchTee_mvgd_1249_lvgd_218579_6,PQ,0.0059900000000000005,solar,1123093,solar_roof_mounted
Generator_mvgd_1249_lvgd_218579_solar_roof_mounted_1312997,BranchTee_mvgd_1249_lvgd_218579_16,PQ,0.0034500000000000004,solar,1123093,solar_roof_mounted
Generator_mvgd_1249_lvgd_218579_wind_onshore_1313589,BranchTee_mvgd_1249_lvgd_218579_12,PQ,0.02,wind,1123093,wind_onshore
Generator_mvgd_1249_lvgd_218579_solar_roof_mounted_1313946,BranchTee_mvgd_1249_lvgd_218579_14,PQ,0.02556,solar,1123093,solar_roof_mounted
Generator_mvgd_1249_lvgd_218579_solar_roof_mounted_1314903,BranchTee_mvgd_1249_lvgd_218579_10,PQ,0.0088,solar,1123093,solar_roof_mounted
Generator_mvgd_1249_lvgd_218579_biogas_1314965,Bus_mvgd_1249_lvgd_218579_gen_1314965,PQ,0.235,biomass,,biogas
Generator_mvgd_1249_lvgd_218579_solar_roof_mounted_1315552,BranchTee_mvgd_1249_lvgd_218579_12,PQ,0.0299,solar,1123093,solar_roof_mounted
Generator_mvgd_1249_lvgd_218579_solar_roof_mounted_1315750,BranchTee_mvgd_1249_lvgd_218579_8,PQ,0.00741,solar,1123093,solar_roof_mounted
Generator_mvgd_1249_lvgd_218579_solar_roof_mounted_1315924,BranchTee_mvgd_1249_lvgd_218579_10,PQ,0.00456,solar,1123093,solar_roof_mounted
Generator_mvgd_1249_lvgd_218580_solar_roof_mounted_1313832,BranchTee_mvgd_1249_lvgd_218580_8,PQ,0.01368,solar,1123093,solar_roof_mounted
Generator_mvgd_1249_lvgd_218580_solar_roof_mounted_1315404,BranchTee_mvgd_1249_lvgd_218580_6,PQ,0.0352,solar,1123093,solar_roof_mounted
Generator_mvgd_1249_lvgd_218580_solar_roof_mounted_1315811,BranchTee_mvgd_1249_lvgd_218580_12,PQ,0.009880000000000002,solar,1123093,solar_roof_mounted
Generator_mvgd_1249_lvgd_218580_solar_roof_mounted_1315819,BranchTee_mvgd_1249_lvgd_218580_16,PQ,0.007019999999999999,solar,1123093,solar_roof_mounted
Generator_mvgd_1249_lvgd_218580_solar_roof_mounted_1315823,BranchTee_mvgd_1249_lvgd_218580_14,PQ,0.01111,solar,1123093,solar_roof_mounted
Generator_mvgd_1249_lvgd_218580_solar_roof_mounted_1315903,BranchTee_mvgd_1249_lvgd_218580_10,PQ,0.00635,solar,1123093,solar_roof_mounted
Generator_mvgd_1249_lvgd_218580_solar_roof_mounted_1316118,BranchTee_mvgd_1249_lvgd_218580_16,PQ,0.018969999999999997,solar,1123093,solar_roof_mounted
Generator_mvgd_1249_lvgd_218580_solar_roof_mounted_1316172,BranchTee_mvgd_1249_lvgd_218580_10,PQ,0.02975,solar,1123093,solar_roof_mounted
Generator_mvgd_1249_lvgd_218581_solar_roof_mounted_1310808,BranchTee_mvgd_1249_lvgd_218581_54,PQ,0.021079999999999998,solar,1123093,solar_roof_mounted
Generator_mvgd_1249_lvgd_218581_solar_roof_mounted_1312866,BranchTee_mvgd_1249_lvgd_218581_10,PQ,0.010725,solar,1123093,solar_roof_mounted
Generator_mvgd_1249_lvgd_218581_solar_roof_mounted_1312968,BranchTee_mvgd_1249_lvgd_218581_36,PQ,0.003434,solar,1123093,solar_roof_mounted
Generator_mvgd_1249_lvgd_218581_solar_roof_mounted_1314807,BranchTee_mvgd_1249_lvgd_218581_24,PQ,0.00495,solar,1123093,solar_roof_mounted
Generator_mvgd_1249_lvgd_218581_solar_roof_mounted_1314847,BranchTee_mvgd_1249_lvgd_218581_22,PQ,0.0192,solar,1123093,solar_roof_mounted
Generator_mvgd_1249_lvgd_218581_solar_roof_mounted_1314904,BranchTee_mvgd_1249_lvgd_218581_14,PQ,0.0029,solar,1123093,solar_roof_mounted
Generator_mvgd_1249_lvgd_218581_solar_roof_mounted_1314968,BranchTee_mvgd_1249_lvgd_218581_32,PQ,0.0074800000000000005,solar,1123093,solar_roof_mounted
Generator_mvgd_1249_lvgd_218581_solar_roof_mounted_1315730,BranchTee_mvgd_1249_lvgd_218581_18,PQ,0.02208,solar,1123093,solar_roof_mounted
Generator_mvgd_1249_lvgd_218581_solar_roof_mounted_1315919,BranchTee_mvgd_1249_lvgd_218581_48,PQ,0.00779,solar,1123093,solar_roof_mounted
Generator_mvgd_1249_lvgd_218581_solar_roof_mounted_1316078,BranchTee_mvgd_1249_lvgd_218581_40,PQ,0.02965,solar,1123093,solar_roof_mounted
Generator_mvgd_1249_lvgd_218582_solar_roof_mounted_1312361,BranchTee_mvgd_1249_lvgd_218582_8,PQ,0.00608,solar,1123093,solar_roof_mounted
Generator_mvgd_1249_lvgd_218582_solar_roof_mounted_1312659,BranchTee_mvgd_1249_lvgd_218582_12,PQ,0.01176,solar,1123093,solar_roof_mounted
Generator_mvgd_1249_lvgd_218582_solar_roof_mounted_1314101,BranchTee_mvgd_1249_lvgd_218582_14,PQ,0.009435,solar,1123093,solar_roof_mounted
Generator_mvgd_1249_lvgd_218582_solar_roof_mounted_1314890,BranchTee_mvgd_1249_lvgd_218582_10,PQ,0.0037,solar,1123093,solar_roof_mounted
Generator_mvgd_1249_lvgd_218582_solar_roof_mounted_1315029,BranchTee_mvgd_1249_lvgd_218582_14,PQ,0.020059999999999998,solar,1123093,solar_roof_mounted
Generator_mvgd_1249_lvgd_218582_solar_roof_mounted_1315133,BranchTee_mvgd_1249_lvgd_218582_8,PQ,0.00594,solar,1123093,solar_roof_mounted
Generator_mvgd_1249_lvgd_218582_solar_roof_mounted_1315780,BranchTee_mvgd_1249_lvgd_218582_12,PQ,0.01053,solar,1123093,solar_roof_mounted
Generator_mvgd_1249_lvgd_218583_solar_roof_mounted_1312305,BranchTee_mvgd_1249_lvgd_218583_20,PQ,0.00198,solar,1123093,solar_roof_mounted
Generator_mvgd_1249_lvgd_218583_solar_roof_mounted_1315284,BranchTee_mvgd_1249_lvgd_218583_30,PQ,0.029925,solar,1123093,solar_roof_mounted
Generator_mvgd_1249_lvgd_218583_solar_roof_mounted_1315776,BranchTee_mvgd_1249_lvgd_218583_40,PQ,0.006900000000000001,solar,1123093,solar_roof_mounted
Generator_mvgd_1249_lvgd_218583_solar_roof_mounted_1315854,BranchTee_mvgd_1249_lvgd_218583_42,PQ,0.01008,solar,1123093,solar_roof_mounted
Generator_mvgd_1249_lvgd_218584_solar_roof_mounted_1310614,BranchTee_mvgd_1249_lvgd_218584_78,PQ,0.0050999999999999995,solar,1123093,solar_roof_mounted
Generator_mvgd_1249_lvgd_218584_solar_roof_mounted_1310617,BranchTee_mvgd_1249_lvgd_218584_20,PQ,0.00992,solar,1123093,solar_roof_mounted
Generator_mvgd_1249_lvgd_218584_solar_roof_mounted_1313807,BranchTee_mvgd_1249_lvgd_218584_114,PQ,0.019,solar,1123093,solar_roof_mounted
Generator_mvgd_1249_lvgd_218584_solar_roof_mounted_1315473,BranchTee_mvgd_1249_lvgd_218584_40,PQ,0.0055,solar,1123093,solar_roof_mounted
Generator_mvgd_1249_lvgd_218585_solar_roof_mounted_1313885,BranchTee_mvgd_1249_lvgd_218585_2,PQ,0.01056,solar,1123093,solar_roof_mounted
Generator_mvgd_1249_lvgd_218585_solar_roof_mounted_1315169,BranchTee_mvgd_1249_lvgd_218585_12,PQ,0.02934,solar,1123093,solar_roof_mounted
Generator_mvgd_1249_lvgd_218585_solar_roof_mounted_1315544,BranchTee_mvgd_1249_lvgd_218585_10,PQ,0.009635,solar,1123093,solar_roof_mounted
